raw_availability_id,external_accommodation_id,availability_date,is_closed,allocation,booked_by_customer,booked_by_owner,actual_available,potential_available,load_ts,source_file
1909,ACC2053,2024-03-24 00:00:00,N,1,0,1,0,0,2024-05-01 00:00:00,availability_202403.csv
1910,ACC2053,2024-03-25 00:00:00,N,2,0,1,1,2,2024-06-15 00:00:00,availability_202403.csv
1911,ACC2053,2024-03-26 00:00:00,N,2,0,1,1,2,2024-02-14 00:00:00,availability_202403.csv
1912,ACC2053,2024-03-27 00:00:00,N,1,0,1,0,1,2024-04-30 00:00:00,availability_202403.csv
1913,ACC2053,2024-03-28 00:00:00,N,1,0,1,0,0,2024-02-29 00:00:00,availability_202403.csv
1914,ACC2053,2024-03-29 00:00:00,N,1,1,1,0,1,2024-11-04 00:00:00,availability_202403.csv
1915,ACC2053,2024-03-30 00:00:00,N,3,1,1,1,1,2024-07-26 00:00:00,availability_202403.csv
1916,ACC2053,2024-03-31 00:00:00,N,3,2,0,1,1,2024-11-06 00:00:00,availability_202403.csv
1917,ACC2053,2024-04-01 00:00:00,N,1,1,0,0,0,2024-10-09 00:00:00,availability_202404.csv
1918,ACC2053,2024-04-02 00:00:00,N,2,1,1,0,1,2024-02-14 00:00:00,availability_202404.csv
1919,ACC2053,2024-04-03 00:00:00,N,2,1,1,0,0,2024-03-22 00:00:00,availability_202404.csv
1920,ACC2053,2024-04-04 00:00:00,N,3,2,1,0,0,2024-08-11 00:00:00,availability_202404.csv
1921,ACC2053,2024-04-05 00:00:00,N,2,0,1,1,1,2024-04-30 00:00:00,availability_202404.csv
1922,ACC2053,2024-04-06 00:00:00,N,3,2,0,1,1,2024-08-29 00:00:00,availability_202404.csv
1923,ACC2053,2024-04-07 00:00:00,N,3,1,1,1,1,2024-06-29 00:00:00,availability_202404.csv
1924,ACC2053,2024-04-08 00:00:00,N,3,1,1,1,2,2024-07-14 00:00:00,availability_202404.csv
1925,ACC2053,2024-04-09 00:00:00,N,3,0,0,3,4,2024-08-01 00:00:00,availability_202404.csv
1926,ACC2053,2024-04-10 00:00:00,Y,2,0,0,2,2,2024-03-14 00:00:00,availability_202404.csv
1927,ACC2053,2024-04-11 00:00:00,N,2,1,0,1,2,2024-12-03 00:00:00,availability_202404.csv
1928,ACC2053,2024-04-12 00:00:00,N,1,1,1,0,0,2024-10-13 00:00:00,availability_202404.csv
1929,ACC2053,2024-04-13 00:00:00,N,1,0,0,1,1,2024-05-15 00:00:00,availability_202404.csv
1930,ACC2053,2024-04-14 00:00:00,N,1,0,0,1,2,2024-08-18 00:00:00,availability_202404.csv
1931,ACC2053,2024-04-15 00:00:00,N,1,1,0,0,0,2024-12-16 00:00:00,availability_202404.csv
1932,ACC2053,2024-04-16 00:00:00,N,2,2,1,0,1,2024-05-13 00:00:00,availability_202404.csv
1933,ACC2053,2024-04-17 00:00:00,N,1,1,1,0,0,2024-11-08 00:00:00,availability_202404.csv
1934,ACC2053,2024-04-18 00:00:00,N,1,0,1,0,0,2024-03-13 00:00:00,availability_202404.csv
1935,ACC2053,2024-04-19 00:00:00,N,2,0,1,1,1,2024-11-11 00:00:00,availability_202404.csv
1936,ACC2053,2024-04-20 00:00:00,N,2,2,0,0,1,2024-02-08 00:00:00,availability_202404.csv
1937,ACC2053,2024-04-21 00:00:00,N,3,0,0,3,3,2024-05-14 00:00:00,availability_202404.csv
1938,ACC2053,2024-04-22 00:00:00,N,1,0,0,1,1,2024-08-12 00:00:00,availability_202404.csv
1939,ACC2053,2024-04-23 00:00:00,N,1,1,1,0,0,2024-04-05 00:00:00,availability_202404.csv
1940,ACC2053,2024-04-24 00:00:00,N,2,1,1,0,1,2024-04-29 00:00:00,availability_202404.csv
1941,ACC2053,2024-04-25 00:00:00,N,1,1,0,0,0,2024-02-22 00:00:00,availability_202404.csv
1942,ACC2053,2024-04-26 00:00:00,N,2,1,0,1,1,2024-02-19 00:00:00,availability_202404.csv
1943,ACC2053,2024-04-27 00:00:00,N,2,2,0,0,0,2024-10-17 00:00:00,availability_202404.csv
1944,ACC2053,2024-04-28 00:00:00,N,2,1,1,0,1,2024-06-22 00:00:00,availability_202404.csv
1945,ACC2053,2024-04-29 00:00:00,Y,3,0,1,2,3,2024-03-29 00:00:00,availability_202404.csv
1946,ACC2053,2024-04-30 00:00:00,N,2,2,1,0,0,2024-04-12 00:00:00,availability_202404.csv
1947,ACC2053,2024-05-01 00:00:00,N,3,3,1,0,0,2024-06-23 00:00:00,availability_202405.csv
1948,ACC2053,2024-05-02 00:00:00,N,2,1,0,1,2,2024-07-21 00:00:00,availability_202405.csv
1949,ACC2053,2024-05-03 00:00:00,N,3,2,1,0,0,2024-09-19 00:00:00,availability_202405.csv
1950,ACC2053,2024-05-04 00:00:00,N,1,0,0,1,2,2024-03-20 00:00:00,availability_202405.csv
1951,ACC2053,2024-05-05 00:00:00,N,1,0,0,1,2,2024-06-17 00:00:00,availability_202405.csv
1952,ACC2053,2024-05-06 00:00:00,N,2,0,1,1,2,2024-10-24 00:00:00,availability_202405.csv
1953,ACC2053,2024-05-07 00:00:00,N,3,2,0,1,2,2024-08-03 00:00:00,availability_202405.csv
1954,ACC2053,2024-05-08 00:00:00,N,3,2,1,0,0,2024-11-01 00:00:00,availability_202405.csv
1955,ACC2053,2024-05-09 00:00:00,N,2,1,1,0,0,2024-03-11 00:00:00,availability_202405.csv
1956,ACC2053,2024-05-10 00:00:00,N,1,1,1,0,1,2024-12-17 00:00:00,availability_202405.csv
1957,ACC2053,2024-05-11 00:00:00,N,1,1,0,0,0,2024-05-17 00:00:00,availability_202405.csv
1958,ACC2053,2024-05-12 00:00:00,N,1,1,0,0,0,2024-08-02 00:00:00,availability_202405.csv
1959,ACC2053,2024-05-13 00:00:00,N,1,1,0,0,1,2024-08-28 00:00:00,availability_202405.csv
1960,ACC2053,2024-05-14 00:00:00,N,2,2,1,0,0,2024-02-20 00:00:00,availability_202405.csv
1961,ACC2053,2024-05-15 00:00:00,N,1,1,0,0,0,2024-10-29 00:00:00,availability_202405.csv
1962,ACC2053,2024-05-16 00:00:00,N,2,0,0,2,2,2024-04-29 00:00:00,availability_202405.csv
1963,ACC2053,2024-05-17 00:00:00,N,2,1,0,1,2,2024-02-21 00:00:00,availability_202405.csv
1964,ACC2053,2024-05-18 00:00:00,N,1,0,1,0,1,2024-01-08 00:00:00,availability_202405.csv
1965,ACC2053,2024-05-19 00:00:00,N,3,1,0,2,2,2024-01-13 00:00:00,availability_202405.csv
1966,ACC2053,2024-05-20 00:00:00,N,2,1,0,1,2,2024-02-14 00:00:00,availability_202405.csv
1967,ACC2053,2024-05-21 00:00:00,N,1,1,1,0,1,2024-04-25 00:00:00,availability_202405.csv
1968,ACC2053,2024-05-22 00:00:00,N,1,1,0,0,0,2024-07-13 00:00:00,availability_202405.csv
1969,ACC2053,2024-05-23 00:00:00,N,1,0,1,0,0,2024-12-25 00:00:00,availability_202405.csv
1970,ACC2053,2024-05-24 00:00:00,N,2,1,0,1,1,2024-06-14 00:00:00,availability_202405.csv
1971,ACC2053,2024-05-25 00:00:00,N,2,0,1,1,1,2024-12-18 00:00:00,availability_202405.csv
1972,ACC2053,2024-05-26 00:00:00,N,3,1,0,2,2,2024-10-18 00:00:00,availability_202405.csv
1973,ACC2053,2024-05-27 00:00:00,N,3,2,1,0,0,2024-03-29 00:00:00,availability_202405.csv
1974,ACC2053,2024-05-28 00:00:00,N,3,2,1,0,1,2024-10-20 00:00:00,availability_202405.csv
1975,ACC2053,2024-05-29 00:00:00,N,3,0,0,3,3,2024-07-08 00:00:00,availability_202405.csv
1976,ACC2053,2024-05-30 00:00:00,N,2,2,0,0,1,2024-06-13 00:00:00,availability_202405.csv
1977,ACC2053,2024-05-31 00:00:00,N,1,1,1,0,0,2024-09-21 00:00:00,availability_202405.csv
1978,ACC2053,2024-06-01 00:00:00,N,2,0,0,2,3,2024-07-16 00:00:00,availability_202406.csv
1979,ACC2053,2024-06-02 00:00:00,N,1,1,0,0,0,2024-06-12 00:00:00,availability_202406.csv
1980,ACC2053,2024-06-03 00:00:00,N,2,0,0,2,2,2024-09-04 00:00:00,availability_202406.csv
1981,ACC2053,2024-06-04 00:00:00,N,3,1,1,1,1,2024-09-12 00:00:00,availability_202406.csv
1982,ACC2053,2024-06-05 00:00:00,Y,3,2,1,0,1,2024-05-02 00:00:00,availability_202406.csv
1983,ACC2053,2024-06-06 00:00:00,N,1,0,0,1,2,2024-01-01 00:00:00,availability_202406.csv
1984,ACC2053,2024-06-07 00:00:00,N,3,3,1,0,1,2024-08-16 00:00:00,availability_202406.csv
1985,ACC2053,2024-06-08 00:00:00,N,1,0,1,0,1,2024-03-27 00:00:00,availability_202406.csv
1986,ACC2053,2024-06-09 00:00:00,N,3,1,0,2,2,2024-11-26 00:00:00,availability_202406.csv
1987,ACC2053,2024-06-10 00:00:00,N,2,1,1,0,1,2024-12-19 00:00:00,availability_202406.csv
1988,ACC2053,2024-06-11 00:00:00,Y,2,1,1,0,0,2024-11-07 00:00:00,availability_202406.csv
1989,ACC2053,2024-06-12 00:00:00,N,1,1,1,0,0,2024-08-19 00:00:00,availability_202406.csv
1990,ACC2053,2024-06-13 00:00:00,N,2,1,0,1,1,2024-08-10 00:00:00,availability_202406.csv
1991,ACC2053,2024-06-14 00:00:00,N,1,1,0,0,1,2024-01-26 00:00:00,availability_202406.csv
1992,ACC2053,2024-06-15 00:00:00,N,1,1,0,0,1,2024-06-21 00:00:00,availability_202406.csv
1993,ACC2053,2024-06-16 00:00:00,N,2,1,1,0,0,2024-10-24 00:00:00,availability_202406.csv
1994,ACC2053,2024-06-17 00:00:00,N,2,0,1,1,1,2024-11-11 00:00:00,availability_202406.csv
1995,ACC2053,2024-06-18 00:00:00,N,2,1,0,1,1,2024-04-21 00:00:00,availability_202406.csv
1996,ACC2053,2024-06-19 00:00:00,N,3,2,1,0,0,2024-04-07 00:00:00,availability_202406.csv
1997,ACC2053,2024-06-20 00:00:00,N,1,0,0,1,2,2024-09-05 00:00:00,availability_202406.csv
1998,ACC2053,2024-06-21 00:00:00,N,3,1,1,1,2,2024-10-01 00:00:00,availability_202406.csv
1999,ACC2053,2024-06-22 00:00:00,N,3,2,0,1,2,2024-08-26 00:00:00,availability_202406.csv
2000,ACC2053,2024-06-23 00:00:00,N,2,0,1,1,2,2024-12-26 00:00:00,availability_202406.csv
2001,ACC2053,2024-06-24 00:00:00,N,3,1,0,2,3,2024-04-26 00:00:00,availability_202406.csv
2002,ACC2053,2024-06-25 00:00:00,N,2,2,1,0,1,2024-03-31 00:00:00,availability_202406.csv
2003,ACC2053,2024-06-26 00:00:00,N,3,3,0,0,0,2024-08-11 00:00:00,availability_202406.csv
2004,ACC2053,2024-06-27 00:00:00,N,2,0,1,1,2,2024-06-26 00:00:00,availability_202406.csv
2005,ACC2053,2024-06-28 00:00:00,N,1,1,1,0,1,2024-12-06 00:00:00,availability_202406.csv
2006,ACC2053,2024-06-29 00:00:00,N,3,2,0,1,2,2024-04-30 00:00:00,availability_202406.csv
2007,ACC2053,2024-06-30 00:00:00,N,1,1,0,0,1,2024-12-21 00:00:00,availability_202406.csv
2008,ACC2053,2024-07-01 00:00:00,N,3,2,0,1,1,2024-12-24 00:00:00,availability_202407.csv
2009,ACC2053,2024-07-02 00:00:00,N,3,2,0,1,1,2024-05-14 00:00:00,availability_202407.csv
2010,ACC2053,2024-07-03 00:00:00,N,1,0,1,0,0,2024-10-23 00:00:00,availability_202407.csv
2011,ACC2053,2024-07-04 00:00:00,N,2,1,1,0,0,2024-10-08 00:00:00,availability_202407.csv
2012,ACC2053,2024-07-05 00:00:00,Y,2,1,1,0,0,2024-07-08 00:00:00,availability_202407.csv
2013,ACC2053,2024-07-06 00:00:00,N,1,1,1,0,0,2024-04-12 00:00:00,availability_202407.csv
2014,ACC2053,2024-07-07 00:00:00,N,2,1,1,0,0,2024-01-26 00:00:00,availability_202407.csv
2015,ACC2053,2024-07-08 00:00:00,N,2,2,1,0,1,2024-06-13 00:00:00,availability_202407.csv
2016,ACC2053,2024-07-09 00:00:00,N,1,0,0,1,2,2024-02-20 00:00:00,availability_202407.csv
2017,ACC2053,2024-07-10 00:00:00,N,3,2,0,1,1,2024-05-23 00:00:00,availability_202407.csv
2018,ACC2053,2024-07-11 00:00:00,N,2,0,1,1,2,2024-03-01 00:00:00,availability_202407.csv
2019,ACC2053,2024-07-12 00:00:00,Y,3,0,1,2,2,2024-10-15 00:00:00,availability_202407.csv
2020,ACC2053,2024-07-13 00:00:00,N,1,0,0,1,2,2024-02-15 00:00:00,availability_202407.csv
2021,ACC2053,2024-07-14 00:00:00,Y,3,1,0,2,3,2024-01-23 00:00:00,availability_202407.csv
2022,ACC2053,2024-07-15 00:00:00,N,1,0,1,0,1,2024-03-31 00:00:00,availability_202407.csv
2023,ACC2053,2024-07-16 00:00:00,N,3,0,1,2,3,2024-03-05 00:00:00,availability_202407.csv
2024,ACC2053,2024-07-17 00:00:00,N,1,1,0,0,0,2024-05-09 00:00:00,availability_202407.csv
2025,ACC2053,2024-07-18 00:00:00,N,3,3,1,0,1,2024-06-09 00:00:00,availability_202407.csv
2026,ACC2053,2024-07-19 00:00:00,N,2,2,1,0,1,2024-04-28 00:00:00,availability_202407.csv
2027,ACC2053,2024-07-20 00:00:00,N,1,0,0,1,2,2024-07-31 00:00:00,availability_202407.csv
2028,ACC2053,2024-07-21 00:00:00,N,2,0,0,2,3,2024-10-14 00:00:00,availability_202407.csv
2029,ACC2053,2024-07-22 00:00:00,N,1,0,0,1,1,2024-01-22 00:00:00,availability_202407.csv
2030,ACC2053,2024-07-23 00:00:00,N,1,1,0,0,1,2024-12-04 00:00:00,availability_202407.csv
2031,ACC2053,2024-07-24 00:00:00,N,3,2,0,1,1,2024-05-28 00:00:00,availability_202407.csv
2032,ACC2053,2024-07-25 00:00:00,N,1,1,1,0,0,2024-04-14 00:00:00,availability_202407.csv
2033,ACC2053,2024-07-26 00:00:00,N,2,2,0,0,0,2024-12-26 00:00:00,availability_202407.csv
2034,ACC2053,2024-07-27 00:00:00,N,2,0,0,2,2,2024-11-16 00:00:00,availability_202407.csv
2035,ACC2053,2024-07-28 00:00:00,N,3,1,0,2,2,2024-08-10 00:00:00,availability_202407.csv
2036,ACC2053,2024-07-29 00:00:00,N,3,1,0,2,2,2024-09-27 00:00:00,availability_202407.csv
2037,ACC2053,2024-07-30 00:00:00,N,2,1,0,1,1,2024-10-05 00:00:00,availability_202407.csv
2038,ACC2053,2024-07-31 00:00:00,N,1,0,0,1,1,2024-07-23 00:00:00,availability_202407.csv
2039,ACC2053,2024-08-01 00:00:00,N,3,3,0,0,0,2024-12-09 00:00:00,availability_202408.csv
2040,ACC2053,2024-08-02 00:00:00,N,2,1,1,0,1,2024-08-04 00:00:00,availability_202408.csv
2041,ACC2053,2024-08-03 00:00:00,N,2,1,0,1,1,2024-06-27 00:00:00,availability_202408.csv
2042,ACC2053,2024-08-04 00:00:00,N,2,1,0,1,1,2024-10-30 00:00:00,availability_202408.csv
2043,ACC2053,2024-08-05 00:00:00,N,3,3,0,0,0,2024-12-05 00:00:00,availability_202408.csv
2044,ACC2053,2024-08-06 00:00:00,N,1,0,1,0,0,2024-01-30 00:00:00,availability_202408.csv
2045,ACC2053,2024-08-07 00:00:00,N,1,0,1,0,0,2024-05-13 00:00:00,availability_202408.csv
2046,ACC2053,2024-08-08 00:00:00,N,2,0,0,2,2,2024-12-01 00:00:00,availability_202408.csv
2047,ACC2053,2024-08-09 00:00:00,N,1,1,1,0,1,2024-11-11 00:00:00,availability_202408.csv
2048,ACC2053,2024-08-10 00:00:00,N,1,1,0,0,0,2024-01-13 00:00:00,availability_202408.csv
2049,ACC2053,2024-08-11 00:00:00,N,2,2,1,0,0,2024-09-23 00:00:00,availability_202408.csv
2050,ACC2053,2024-08-12 00:00:00,N,1,1,1,0,1,2024-04-20 00:00:00,availability_202408.csv
2051,ACC2053,2024-08-13 00:00:00,N,2,2,0,0,1,2024-10-22 00:00:00,availability_202408.csv
2052,ACC2053,2024-08-14 00:00:00,N,2,1,0,1,2,2024-10-07 00:00:00,availability_202408.csv
2053,ACC2053,2024-08-15 00:00:00,N,2,2,1,0,0,2024-02-07 00:00:00,availability_202408.csv
2054,ACC2053,2024-08-16 00:00:00,N,1,0,1,0,1,2024-06-06 00:00:00,availability_202408.csv
2055,ACC2053,2024-08-17 00:00:00,N,3,2,1,0,0,2024-08-16 00:00:00,availability_202408.csv
2056,ACC2053,2024-08-18 00:00:00,N,2,0,1,1,2,2024-01-08 00:00:00,availability_202408.csv
2057,ACC2053,2024-08-19 00:00:00,N,1,0,0,1,2,2024-08-21 00:00:00,availability_202408.csv
2058,ACC2053,2024-08-20 00:00:00,N,2,2,0,0,1,2024-11-17 00:00:00,availability_202408.csv
2059,ACC2053,2024-08-21 00:00:00,Y,3,1,0,2,2,2024-03-31 00:00:00,availability_202408.csv
2060,ACC2053,2024-08-22 00:00:00,N,1,1,0,0,0,2024-11-23 00:00:00,availability_202408.csv
2061,ACC2053,2024-08-23 00:00:00,N,2,0,0,2,2,2024-11-01 00:00:00,availability_202408.csv
2062,ACC2053,2024-08-24 00:00:00,N,2,0,1,1,2,2024-06-16 00:00:00,availability_202408.csv
2063,ACC2053,2024-08-25 00:00:00,N,2,0,0,2,3,2024-01-29 00:00:00,availability_202408.csv
2064,ACC2053,2024-08-26 00:00:00,N,3,0,1,2,3,2024-12-01 00:00:00,availability_202408.csv
2065,ACC2053,2024-08-27 00:00:00,N,3,1,0,2,2,2024-03-22 00:00:00,availability_202408.csv
2066,ACC2053,2024-08-28 00:00:00,N,2,0,1,1,2,2024-09-29 00:00:00,availability_202408.csv
2067,ACC2053,2024-08-29 00:00:00,N,3,1,0,2,3,2024-05-26 00:00:00,availability_202408.csv
2068,ACC2053,2024-08-30 00:00:00,N,2,0,0,2,2,2024-06-04 00:00:00,availability_202408.csv
2069,ACC2053,2024-08-31 00:00:00,N,2,2,1,0,1,2024-07-22 00:00:00,availability_202408.csv
2070,ACC2053,2024-09-01 00:00:00,N,2,1,0,1,1,2024-11-02 00:00:00,availability_202409.csv
2071,ACC2053,2024-09-02 00:00:00,N,3,2,0,1,2,2024-06-01 00:00:00,availability_202409.csv
2072,ACC2053,2024-09-03 00:00:00,N,1,1,1,0,0,2024-08-12 00:00:00,availability_202409.csv
2073,ACC2053,2024-09-04 00:00:00,N,2,0,1,1,1,2024-06-27 00:00:00,availability_202409.csv
2074,ACC2053,2024-09-05 00:00:00,N,2,1,1,0,1,2024-09-11 00:00:00,availability_202409.csv
2075,ACC2053,2024-09-06 00:00:00,N,2,1,1,0,1,2024-12-12 00:00:00,availability_202409.csv
2076,ACC2053,2024-09-07 00:00:00,N,2,1,0,1,2,2024-07-06 00:00:00,availability_202409.csv
2077,ACC2053,2024-09-08 00:00:00,N,1,1,1,0,1,2024-05-23 00:00:00,availability_202409.csv
2078,ACC2053,2024-09-09 00:00:00,N,2,0,0,2,2,2024-06-09 00:00:00,availability_202409.csv
2079,ACC2053,2024-09-10 00:00:00,N,3,1,1,1,2,2024-01-02 00:00:00,availability_202409.csv
2080,ACC2053,2024-09-11 00:00:00,N,2,0,1,1,2,2024-11-12 00:00:00,availability_202409.csv
2081,ACC2053,2024-09-12 00:00:00,N,2,0,0,2,3,2024-12-18 00:00:00,availability_202409.csv
2082,ACC2053,2024-09-13 00:00:00,N,2,1,0,1,2,2024-04-22 00:00:00,availability_202409.csv
2083,ACC2053,2024-09-14 00:00:00,Y,3,1,1,1,2,2024-02-22 00:00:00,availability_202409.csv
2084,ACC2053,2024-09-15 00:00:00,N,2,0,1,1,1,2024-01-15 00:00:00,availability_202409.csv
2085,ACC2053,2024-09-16 00:00:00,N,3,1,0,2,2,2024-04-04 00:00:00,availability_202409.csv
2086,ACC2053,2024-09-17 00:00:00,N,1,0,0,1,2,2024-05-15 00:00:00,availability_202409.csv
2087,ACC2053,2024-09-18 00:00:00,N,3,3,0,0,1,2024-05-04 00:00:00,availability_202409.csv
2088,ACC2053,2024-09-19 00:00:00,N,2,2,0,0,1,2024-09-18 00:00:00,availability_202409.csv
2089,ACC2053,2024-09-20 00:00:00,N,2,1,1,0,1,2024-12-09 00:00:00,availability_202409.csv
2090,ACC2053,2024-09-21 00:00:00,N,1,0,1,0,0,2024-10-06 00:00:00,availability_202409.csv
2091,ACC2053,2024-09-22 00:00:00,N,2,0,0,2,3,2024-10-19 00:00:00,availability_202409.csv
2092,ACC2053,2024-09-23 00:00:00,N,3,0,1,2,2,2024-06-27 00:00:00,availability_202409.csv
2093,ACC2053,2024-09-24 00:00:00,N,3,2,0,1,2,2024-11-29 00:00:00,availability_202409.csv
2094,ACC2053,2024-09-25 00:00:00,N,3,2,0,1,1,2024-10-19 00:00:00,availability_202409.csv
2095,ACC2053,2024-09-26 00:00:00,N,3,0,0,3,4,2024-12-07 00:00:00,availability_202409.csv
2096,ACC2053,2024-09-27 00:00:00,N,2,2,1,0,0,2024-03-03 00:00:00,availability_202409.csv
2097,ACC2053,2024-09-28 00:00:00,N,1,1,1,0,1,2024-01-14 00:00:00,availability_202409.csv
2098,ACC2053,2024-09-29 00:00:00,N,3,0,0,3,3,2024-05-24 00:00:00,availability_202409.csv
2099,ACC2053,2024-09-30 00:00:00,N,3,2,1,0,0,2024-11-12 00:00:00,availability_202409.csv
2100,ACC2053,2024-10-01 00:00:00,N,3,3,1,0,1,2024-11-11 00:00:00,availability_202410.csv
2101,ACC2053,2024-10-02 00:00:00,N,2,1,0,1,2,2024-07-02 00:00:00,availability_202410.csv
2102,ACC2053,2024-10-03 00:00:00,N,3,2,0,1,2,2024-03-24 00:00:00,availability_202410.csv
2103,ACC2053,2024-10-04 00:00:00,N,1,1,0,0,0,2024-10-06 00:00:00,availability_202410.csv
2104,ACC2053,2024-10-05 00:00:00,N,3,3,1,0,0,2024-08-26 00:00:00,availability_202410.csv
2105,ACC2053,2024-10-06 00:00:00,N,3,3,0,0,0,2024-12-27 00:00:00,availability_202410.csv
2106,ACC2053,2024-10-07 00:00:00,N,2,1,0,1,1,2024-11-06 00:00:00,availability_202410.csv
2107,ACC2053,2024-10-08 00:00:00,N,1,0,1,0,1,2024-08-26 00:00:00,availability_202410.csv
2108,ACC2053,2024-10-09 00:00:00,N,1,1,1,0,0,2024-12-15 00:00:00,availability_202410.csv
2109,ACC2053,2024-10-10 00:00:00,N,2,0,1,1,1,2024-04-18 00:00:00,availability_202410.csv
2110,ACC2053,2024-10-11 00:00:00,N,2,0,0,2,3,2024-10-11 00:00:00,availability_202410.csv
2111,ACC2053,2024-10-12 00:00:00,N,1,1,1,0,1,2024-10-28 00:00:00,availability_202410.csv
2112,ACC2053,2024-10-13 00:00:00,N,2,2,0,0,0,2024-12-20 00:00:00,availability_202410.csv
2113,ACC2053,2024-10-14 00:00:00,N,2,2,0,0,1,2024-11-02 00:00:00,availability_202410.csv
2114,ACC2053,2024-10-15 00:00:00,N,3,0,1,2,3,2024-11-02 00:00:00,availability_202410.csv
2115,ACC2053,2024-10-16 00:00:00,N,1,1,0,0,0,2024-09-11 00:00:00,availability_202410.csv
2116,ACC2053,2024-10-17 00:00:00,Y,2,0,0,2,2,2024-06-30 00:00:00,availability_202410.csv
2117,ACC2053,2024-10-18 00:00:00,N,1,0,0,1,2,2024-07-06 00:00:00,availability_202410.csv
2118,ACC2053,2024-10-19 00:00:00,N,3,3,0,0,1,2024-04-15 00:00:00,availability_202410.csv
2119,ACC2053,2024-10-20 00:00:00,N,3,2,1,0,1,2024-11-21 00:00:00,availability_202410.csv
2120,ACC2053,2024-10-21 00:00:00,N,3,3,0,0,1,2024-10-17 00:00:00,availability_202410.csv
2121,ACC2053,2024-10-22 00:00:00,N,3,2,0,1,2,2024-12-27 00:00:00,availability_202410.csv
2122,ACC2053,2024-10-23 00:00:00,N,3,3,0,0,0,2024-11-18 00:00:00,availability_202410.csv
2123,ACC2053,2024-10-24 00:00:00,N,3,0,0,3,3,2024-08-30 00:00:00,availability_202410.csv
2124,ACC2053,2024-10-25 00:00:00,N,3,2,0,1,1,2024-05-16 00:00:00,availability_202410.csv
2125,ACC2053,2024-10-26 00:00:00,N,1,0,1,0,1,2024-01-07 00:00:00,availability_202410.csv
2126,ACC2053,2024-10-27 00:00:00,N,3,3,0,0,1,2024-11-04 00:00:00,availability_202410.csv
2127,ACC2053,2024-10-28 00:00:00,N,2,0,0,2,3,2024-11-11 00:00:00,availability_202410.csv
2128,ACC2053,2024-10-29 00:00:00,N,3,0,0,3,3,2024-03-29 00:00:00,availability_202410.csv
2129,ACC2053,2024-10-30 00:00:00,N,3,0,0,3,3,2024-06-05 00:00:00,availability_202410.csv
2130,ACC2053,2024-10-31 00:00:00,N,2,2,1,0,0,2024-06-11 00:00:00,availability_202410.csv
2131,ACC2053,2024-11-01 00:00:00,N,1,1,0,0,1,2024-10-27 00:00:00,availability_202411.csv
2132,ACC2053,2024-11-02 00:00:00,N,2,1,0,1,1,2024-05-28 00:00:00,availability_202411.csv
2133,ACC2053,2024-11-03 00:00:00,Y,1,1,0,0,0,2024-09-18 00:00:00,availability_202411.csv
2134,ACC2053,2024-11-04 00:00:00,N,2,0,0,2,2,2024-09-12 00:00:00,availability_202411.csv
2135,ACC2053,2024-11-05 00:00:00,N,1,0,0,1,1,2024-05-02 00:00:00,availability_202411.csv
2136,ACC2053,2024-11-06 00:00:00,N,2,1,1,0,0,2024-04-24 00:00:00,availability_202411.csv
2137,ACC2053,2024-11-07 00:00:00,N,1,1,1,0,1,2024-12-28 00:00:00,availability_202411.csv
2138,ACC2053,2024-11-08 00:00:00,N,3,0,1,2,2,2024-06-26 00:00:00,availability_202411.csv
2139,ACC2053,2024-11-09 00:00:00,N,3,0,0,3,3,2024-03-24 00:00:00,availability_202411.csv
2140,ACC2053,2024-11-10 00:00:00,N,1,0,1,0,1,2024-11-11 00:00:00,availability_202411.csv
2141,ACC2053,2024-11-11 00:00:00,N,2,2,1,0,1,2024-03-30 00:00:00,availability_202411.csv
2142,ACC2053,2024-11-12 00:00:00,N,1,0,1,0,0,2024-11-20 00:00:00,availability_202411.csv
2143,ACC2053,2024-11-13 00:00:00,Y,1,1,0,0,0,2024-02-24 00:00:00,availability_202411.csv
2144,ACC2053,2024-11-14 00:00:00,N,1,1,0,0,1,2024-08-09 00:00:00,availability_202411.csv
2145,ACC2053,2024-11-15 00:00:00,N,2,2,1,0,0,2024-07-18 00:00:00,availability_202411.csv
2146,ACC2053,2024-11-16 00:00:00,N,1,0,0,1,1,2024-06-19 00:00:00,availability_202411.csv
2147,ACC2053,2024-11-17 00:00:00,N,1,0,0,1,2,2024-11-06 00:00:00,availability_202411.csv
2148,ACC2053,2024-11-18 00:00:00,Y,2,2,1,0,0,2024-10-15 00:00:00,availability_202411.csv
2149,ACC2053,2024-11-19 00:00:00,N,1,1,1,0,1,2024-10-31 00:00:00,availability_202411.csv
2150,ACC2053,2024-11-20 00:00:00,N,2,0,1,1,1,2024-12-03 00:00:00,availability_202411.csv
2151,ACC2053,2024-11-21 00:00:00,N,1,1,1,0,1,2024-03-05 00:00:00,availability_202411.csv
2152,ACC2053,2024-11-22 00:00:00,N,3,0,1,2,3,2024-04-28 00:00:00,availability_202411.csv
2153,ACC2053,2024-11-23 00:00:00,N,3,2,0,1,2,2024-06-15 00:00:00,availability_202411.csv
2154,ACC2053,2024-11-24 00:00:00,N,1,1,1,0,1,2024-12-21 00:00:00,availability_202411.csv
2155,ACC2053,2024-11-25 00:00:00,N,2,1,1,0,1,2024-06-11 00:00:00,availability_202411.csv
2156,ACC2053,2024-11-26 00:00:00,N,1,1,0,0,1,2024-06-01 00:00:00,availability_202411.csv
