raw_booking_id,source_system,external_booking_id,booking_reference,external_customer_id,brochure,brand,created_ts,cancelled_ts,cancellation_reason,confirmed_ts,accommodation_start,accommodation_end,component_start,component_end,total_price,total_cost,credit_card_fee,booking_fee,cancellation_fee,adults,children,infants,is_owner_booking,booking_channel,channel_group,channel_reference,external_accommodation_id,load_ts,source_file
550,Micros,BK900550,BHG-2024-000550,CUST100692,BRO-CHÂ-WIN24,Château Moderne,2023-06-04 00:00:00,,,2023-06-06 02:00:00,2023-09-17 02:00:00,2023-09-21 02:00:00,2023-09-17 02:00:00,2023-09-21 02:00:00,13042.32,9008.02,264.87,37.32,0.0,4,1,1,N,Corporate,Direct,CH-6047,ACC2002,2023-06-04 00:00:00,bookings_202306.csv
551,Micros,BK900551,BHG-2024-000551,CUST100632,BRO-CHÂ-WIN24,Château Moderne,2024-08-30 00:00:00,,,2024-09-02 00:00:00,2024-10-20 00:00:00,2024-10-24 00:00:00,2024-10-20 00:00:00,2024-10-24 00:00:00,5581.71,3081.54,120.93,13.4,0.0,2,0,1,N,Corporate,Indirect,CH-8785,ACC2033,2024-08-30 00:00:00,bookings_202408.csv
552,Micros,BK900552,BHG-2024-000552,CUST100147,BRO-GRA-AUT24,Grand Palais,2024-09-24 00:00:00,,,2024-09-26 04:00:00,2025-01-19 04:00:00,2025-02-02 04:00:00,2025-01-19 04:00:00,2025-02-02 04:00:00,18220.71,11682.43,279.21,0.17,0.0,2,0,1,N,GDS,Corporate,CH-9159,ACC2049,2024-09-24 00:00:00,bookings_202409.csv
553,ProtelPMS,BK900553,BHG-2024-000553,CUST100262,BRO-MAI-SPR24,Maison Royale,2023-12-27 00:00:00,2024-01-14 12:00:00,Flight cancelled,2023-12-28 12:00:00,2024-04-16 12:00:00,2024-04-19 12:00:00,2024-04-16 12:00:00,2024-04-19 12:00:00,751.73,493.34,14.53,20.63,150.35,1,2,0,Y,GDS,Corporate,CH-9788,ACC2036,2023-12-27 00:00:00,bookings_202312.csv
554,ProtelPMS,BK900554,BHG-2024-000554,CUST100547,BRO-CHÂ-WIN24,Château Moderne,2024-01-25 00:00:00,2024-02-05 13:00:00,Change of plans,2024-01-26 13:00:00,2024-06-30 13:00:00,2024-07-10 13:00:00,2024-06-30 13:00:00,2024-07-10 13:00:00,14554.36,9728.09,304.44,0.45,2910.87,2,0,0,N,Telephone,Indirect,CH-3286,ACC2007,2024-01-25 00:00:00,bookings_202401.csv
555,Micros,BK900555,BHG-2024-000555,CUST100470,BRO-MAI-WIN24,Maison Royale,2024-02-11 00:00:00,,,2024-02-13 03:00:00,2024-05-04 03:00:00,2024-05-14 03:00:00,2024-05-04 03:00:00,2024-05-14 03:00:00,3875.75,2874.72,78.98,4.7,0.0,1,0,0,N,OTA,Corporate,CH-4112,ACC2003,2024-02-11 00:00:00,bookings_202402.csv
556,Micros,BK900556,BHG-2024-000556,CUST100682,BRO-MAI-SUM24,Maison Royale,2023-02-12 00:00:00,,,2023-02-13 18:00:00,2023-06-23 18:00:00,2023-06-26 18:00:00,2023-06-23 18:00:00,2023-06-26 18:00:00,4137.28,2976.71,78.31,38.46,0.0,2,2,0,N,Corporate,Direct,CH-1238,ACC2052,2023-02-12 00:00:00,bookings_202302.csv
557,ProtelPMS,BK900557,BHG-2024-000557,CUST100153,BRO-CHÂ-SPR24,Château Moderne,2024-04-02 00:00:00,2024-04-05 23:00:00,Flight cancelled,2024-04-03 23:00:00,2024-04-13 23:00:00,2024-04-14 23:00:00,2024-04-13 23:00:00,2024-04-14 23:00:00,2435.17,1565.23,58.16,39.12,487.03,3,0,1,N,Travel Agent,Indirect,CH-5796,ACC2060,2024-04-02 00:00:00,bookings_202404.csv
558,Micros,BK900558,BHG-2024-000558,CUST100100,BRO-MAI-SUM24,Maison Royale,2023-09-25 00:00:00,,,2023-09-28 00:00:00,2023-11-23 00:00:00,2023-11-30 00:00:00,2023-11-23 00:00:00,2023-11-30 00:00:00,11384.77,6397.23,300.76,41.13,0.0,3,0,1,N,OTA,Indirect,CH-3654,ACC2036,2023-09-25 00:00:00,bookings_202309.csv
559,ProtelPMS,BK900559,BHG-2024-000559,CUST100425,BRO-MAI-SPR24,Maison Royale,2024-10-20 00:00:00,,,2024-10-20 04:00:00,2024-11-03 04:00:00,2024-11-05 04:00:00,2024-11-03 04:00:00,2024-11-05 04:00:00,1846.76,1067.91,34.1,41.35,0.0,1,1,0,N,Telephone,Corporate,CH-1708,ACC2057,2024-10-20 00:00:00,bookings_202410.csv
560,Micros,BK900560,BHG-2024-000560,CUST100403,BRO-CHÂ-SUM24,Château Moderne,2023-10-08 00:00:00,,,2023-10-09 19:00:00,2024-02-01 19:00:00,2024-02-11 19:00:00,2024-02-01 19:00:00,2024-02-11 19:00:00,8277.32,4626.05,141.76,35.02,0.0,2,0,0,N,Travel Agent,Corporate,CH-8146,ACC2031,2023-10-08 00:00:00,bookings_202310.csv
561,Micros,BK900561,BHG-2024-000561,CUST100490,BRO-CHÂ-AUT24,Château Moderne,2023-11-19 00:00:00,,,2023-11-21 06:00:00,2024-01-12 06:00:00,2024-01-14 06:00:00,2024-01-12 06:00:00,2024-01-14 06:00:00,881.32,528.4,21.62,29.7,0.0,1,0,0,N,Travel Agent,Indirect,CH-6034,ACC2009,2023-11-19 00:00:00,bookings_202311.csv
562,Mews,BK900562,BHG-2024-000562,CUST100492,BRO-CHÂ-WIN24,Château Moderne,2024-02-03 00:00:00,,,2024-02-04 14:00:00,2024-06-28 14:00:00,2024-07-01 14:00:00,2024-06-28 14:00:00,2024-07-01 14:00:00,4043.27,2527.2,66.49,37.08,0.0,2,0,0,N,Travel Agent,Direct,CH-9013,ACC2058,2024-02-03 00:00:00,bookings_202402.csv
563,ProtelPMS,BK900563,BHG-2024-000563,CUST100084,BRO-CHÂ-SUM24,Château Moderne,2023-10-22 00:00:00,2023-11-15 18:00:00,Change of plans,2023-10-23 18:00:00,2024-01-27 18:00:00,2024-01-30 18:00:00,2024-01-27 18:00:00,2024-01-30 18:00:00,1870.59,1136.01,31.64,8.32,374.12,4,2,0,Y,Telephone,Corporate,CH-3345,ACC2009,2023-10-22 00:00:00,bookings_202310.csv
564,Mews,BK900564,BHG-2024-000564,CUST100649,BRO-MAI-WIN24,Maison Royale,2024-05-21 00:00:00,,,2024-05-21 20:00:00,2024-09-13 20:00:00,2024-09-16 20:00:00,2024-09-13 20:00:00,2024-09-16 20:00:00,3808.67,2718.8,75.48,14.61,0.0,2,0,0,N,Telephone,Corporate,CH-6673,ACC2030,2024-05-21 00:00:00,bookings_202405.csv
565,Mews,BK900565,BHG-2024-000565,CUST100144,BRO-CHÂ-SUM24,Château Moderne,2023-11-17 00:00:00,,,2023-11-17 12:00:00,2024-03-06 12:00:00,2024-03-08 12:00:00,2024-03-06 12:00:00,2024-03-08 12:00:00,2744.64,1792.76,43.42,41.23,0.0,2,1,0,N,Travel Agent,Corporate,CH-2519,ACC2046,2023-11-17 00:00:00,bookings_202311.csv
566,Mews,BK900566,BHG-2024-000566,CUST100265,BRO-CHÂ-SPR24,Château Moderne,2024-04-10 00:00:00,,,2024-04-11 15:00:00,2024-06-25 15:00:00,2024-07-02 15:00:00,2024-06-25 15:00:00,2024-07-02 15:00:00,11517.12,7122.64,323.72,32.93,0.0,2,0,0,N,Corporate,Direct,CH-6839,ACC2029,2024-04-10 00:00:00,bookings_202404.csv
567,ProtelPMS,BK900567,BHG-2024-000567,CUST100595,BRO-MAI-SUM24,Maison Royale,2024-12-20 00:00:00,,,2024-12-22 10:00:00,2025-02-18 10:00:00,2025-02-21 10:00:00,2025-02-18 10:00:00,2025-02-21 10:00:00,2652.19,1756.59,61.04,10.0,0.0,2,0,0,N,Corporate,Direct,CH-2124,ACC2020,2024-12-20 00:00:00,bookings_202412.csv
568,ProtelPMS,BK900568,BHG-2024-000568,CUST100206,BRO-GRA-SPR24,Grand Palais,2024-10-21 00:00:00,,,2024-10-23 18:00:00,2025-04-01 18:00:00,2025-04-03 18:00:00,2025-04-01 18:00:00,2025-04-03 18:00:00,1183.45,893.05,32.17,25.06,0.0,1,2,1,N,Corporate,Corporate,CH-8785,ACC2016,2024-10-21 00:00:00,bookings_202410.csv
569,ProtelPMS,BK900569,BHG-2024-000569,CUST100202,BRO-MAI-WIN24,Maison Royale,2023-10-20 00:00:00,,,2023-10-22 23:00:00,2024-02-17 23:00:00,2024-02-19 23:00:00,2024-02-17 23:00:00,2024-02-19 23:00:00,517.94,367.24,10.94,37.43,0.0,1,0,0,N,GDS,Direct,CH-8907,ACC2001,2023-10-20 00:00:00,bookings_202310.csv
570,ProtelPMS,BK900570,BHG-2024-000570,CUST100525,BRO-CHÂ-AUT24,Château Moderne,2023-04-14 00:00:00,,,2023-04-16 17:00:00,2023-09-14 17:00:00,2023-09-16 17:00:00,2023-09-14 17:00:00,2023-09-16 17:00:00,2439.78,1829.72,54.77,33.08,0.0,3,1,0,Y,Telephone,Corporate,CH-7512,ACC2004,2023-04-14 00:00:00,bookings_202304.csv
571,Micros,BK900571,BHG-2024-000571,CUST100603,BRO-CHÂ-SPR24,Château Moderne,2023-03-08 00:00:00,,,2023-03-09 15:00:00,2023-05-12 15:00:00,2023-05-15 15:00:00,2023-05-12 15:00:00,2023-05-15 15:00:00,2770.4,1924.58,59.43,43.73,0.0,1,2,0,N,OTA,Corporate,CH-1475,ACC2060,2023-03-08 00:00:00,bookings_202303.csv
572,Micros,BK900572,BHG-2024-000572,CUST100038,BRO-GRA-WIN24,Grand Palais,2023-02-19 00:00:00,,,2023-02-21 20:00:00,2023-07-30 20:00:00,2023-08-09 20:00:00,2023-07-30 20:00:00,2023-08-09 20:00:00,6136.3,3705.15,177.75,31.9,0.0,1,2,0,N,GDS,Direct,CH-9852,ACC2008,2023-02-19 00:00:00,bookings_202302.csv
573,Mews,BK900573,BHG-2024-000573,CUST100609,BRO-CHÂ-AUT24,Château Moderne,2024-11-10 00:00:00,,,2024-11-12 18:00:00,2025-02-01 18:00:00,2025-02-04 18:00:00,2025-02-01 18:00:00,2025-02-04 18:00:00,4747.31,3172.9,108.0,27.87,0.0,2,1,0,N,Corporate,Direct,CH-7077,ACC2027,2024-11-10 00:00:00,bookings_202411.csv
574,ProtelPMS,BK900574,BHG-2024-000574,CUST100503,BRO-MAI-SUM24,Maison Royale,2024-10-12 00:00:00,,,2024-10-13 20:00:00,2025-03-02 20:00:00,2025-03-04 20:00:00,2025-03-02 20:00:00,2025-03-04 20:00:00,1849.94,1047.87,48.43,20.82,0.0,3,0,0,N,Travel Agent,Corporate,CH-9854,ACC2022,2024-10-12 00:00:00,bookings_202410.csv
575,Mews,BK900575,BHG-2024-000575,CUST100193,BRO-GRA-SPR24,Grand Palais,2024-09-15 00:00:00,2024-09-28 09:00:00,Flight cancelled,2024-09-17 09:00:00,2024-10-14 09:00:00,2024-10-21 09:00:00,2024-10-14 09:00:00,2024-10-21 09:00:00,26518.49,16187.4,528.54,4.45,5303.7,4,2,0,Y,Corporate,Direct,CH-9570,ACC2041,2024-09-15 00:00:00,bookings_202409.csv
576,Mews,BK900576,BHG-2024-000576,CUST100401,BRO-GRA-WIN24,Grand Palais,2023-04-18 00:00:00,,,2023-04-18 10:00:00,2023-06-10 10:00:00,2023-06-13 10:00:00,2023-06-10 10:00:00,2023-06-13 10:00:00,2414.91,1799.72,40.36,3.69,0.0,1,2,0,Y,OTA,Direct,CH-5507,ACC2034,2023-04-18 00:00:00,bookings_202304.csv
577,ProtelPMS,BK900577,BHG-2024-000577,CUST100345,BRO-GRA-AUT24,Grand Palais,2023-01-12 00:00:00,,,2023-01-12 02:00:00,2023-06-26 02:00:00,2023-07-10 02:00:00,2023-06-26 02:00:00,2023-07-10 02:00:00,7822.71,4387.04,154.38,25.21,0.0,1,0,1,Y,OTA,Direct,CH-4621,ACC2037,2023-01-12 00:00:00,bookings_202301.csv
578,Micros,BK900578,BHG-2024-000578,CUST100383,BRO-CHÂ-SUM24,Château Moderne,2024-10-05 00:00:00,,,2024-10-06 16:00:00,2025-02-19 16:00:00,2025-03-01 16:00:00,2025-02-19 16:00:00,2025-03-01 16:00:00,32782.06,23073.83,587.7,30.3,0.0,4,1,0,N,Web,Corporate,CH-4950,ACC2006,2024-10-05 00:00:00,bookings_202410.csv
579,ProtelPMS,BK900579,BHG-2024-000579,CUST100599,BRO-CHÂ-SUM24,Château Moderne,2023-01-11 00:00:00,,,2023-01-12 07:00:00,2023-06-04 07:00:00,2023-06-06 07:00:00,2023-06-04 07:00:00,2023-06-06 07:00:00,2853.43,1776.22,47.99,32.56,0.0,2,0,0,N,GDS,Corporate,CH-6375,ACC2006,2023-01-11 00:00:00,bookings_202301.csv
580,ProtelPMS,BK900580,BHG-2024-000580,CUST100548,BRO-MAI-AUT24,Maison Royale,2023-04-14 00:00:00,,,2023-04-16 16:00:00,2023-05-24 16:00:00,2023-05-25 16:00:00,2023-05-24 16:00:00,2023-05-25 16:00:00,336.96,221.06,7.08,40.76,0.0,1,0,0,N,Corporate,Indirect,CH-3291,ACC2052,2023-04-14 00:00:00,bookings_202304.csv
581,Mews,BK900581,BHG-2024-000581,CUST100451,BRO-CHÂ-SPR24,Château Moderne,2023-08-11 00:00:00,,,2023-08-12 20:00:00,2023-12-27 20:00:00,2024-01-10 20:00:00,2023-12-27 20:00:00,2024-01-10 20:00:00,5079.33,3516.4,129.85,28.2,0.0,1,0,0,Y,Web,Indirect,CH-5782,ACC2006,2023-08-11 00:00:00,bookings_202308.csv
582,ProtelPMS,BK900582,BHG-2024-000582,CUST100462,BRO-GRA-SUM24,Grand Palais,2023-09-10 00:00:00,,,2023-09-10 11:00:00,2024-03-01 11:00:00,2024-03-05 11:00:00,2024-03-01 11:00:00,2024-03-05 11:00:00,10560.11,7187.88,214.96,35.54,0.0,4,1,0,N,Corporate,Indirect,CH-5032,ACC2043,2023-09-10 00:00:00,bookings_202309.csv
583,Micros,BK900583,BHG-2024-000583,CUST100403,BRO-CHÂ-AUT24,Château Moderne,2024-09-20 00:00:00,,,2024-09-20 05:00:00,2025-03-14 05:00:00,2025-03-16 05:00:00,2025-03-14 05:00:00,2025-03-16 05:00:00,621.09,345.62,10.79,26.75,0.0,1,1,1,Y,Web,Indirect,CH-5085,ACC2044,2024-09-20 00:00:00,bookings_202409.csv
584,ProtelPMS,BK900584,BHG-2024-000584,CUST100303,BRO-CHÂ-SPR24,Château Moderne,2024-06-17 00:00:00,,,2024-06-17 10:00:00,2024-09-28 10:00:00,2024-10-01 10:00:00,2024-09-28 10:00:00,2024-10-01 10:00:00,2199.74,1262.9,65.97,20.78,0.0,4,1,0,N,Travel Agent,Corporate,CH-5908,ACC2012,2024-06-17 00:00:00,bookings_202406.csv
585,ProtelPMS,BK900585,BHG-2024-000585,CUST100420,BRO-GRA-AUT24,Grand Palais,2023-09-29 00:00:00,2023-10-21 05:00:00,Flight cancelled,2023-09-29 05:00:00,2024-01-09 05:00:00,2024-01-11 05:00:00,2024-01-09 05:00:00,2024-01-11 05:00:00,1081.46,838.6,16.36,6.42,216.29,2,2,0,Y,Telephone,Corporate,CH-2678,ACC2054,2023-09-29 00:00:00,bookings_202309.csv
586,ProtelPMS,BK900586,BHG-2024-000586,CUST100270,BRO-GRA-SUM24,Grand Palais,2023-09-23 00:00:00,,,2023-09-24 10:00:00,2024-01-25 10:00:00,2024-01-27 10:00:00,2024-01-25 10:00:00,2024-01-27 10:00:00,3366.45,2568.97,79.55,25.88,0.0,2,0,0,Y,Corporate,Indirect,CH-5261,ACC2041,2023-09-23 00:00:00,bookings_202309.csv
587,Micros,BK900587,BHG-2024-000587,CUST100676,BRO-CHÂ-WIN24,Château Moderne,2024-09-13 00:00:00,,,2024-09-13 00:00:00,2025-02-12 00:00:00,2025-02-14 00:00:00,2025-02-12 00:00:00,2025-02-14 00:00:00,3265.92,2450.64,85.95,15.78,0.0,2,0,1,N,OTA,Corporate,CH-8433,ACC2056,2024-09-13 00:00:00,bookings_202409.csv
588,Micros,BK900588,BHG-2024-000588,CUST100140,BRO-GRA-SUM24,Grand Palais,2024-05-17 00:00:00,,,2024-05-17 15:00:00,2024-09-17 15:00:00,2024-09-20 15:00:00,2024-09-17 15:00:00,2024-09-20 15:00:00,2510.76,1818.39,69.26,36.93,0.0,1,1,0,N,Travel Agent,Direct,CH-9255,ACC2055,2024-05-17 00:00:00,bookings_202405.csv
589,Mews,BK900589,BHG-2024-000589,CUST100536,BRO-CHÂ-SUM24,Château Moderne,2023-03-08 00:00:00,,,2023-03-10 16:00:00,2023-07-21 16:00:00,2023-07-24 16:00:00,2023-07-21 16:00:00,2023-07-24 16:00:00,4727.41,2833.25,91.05,21.37,0.0,2,0,0,N,Web,Direct,CH-1138,ACC2058,2023-03-08 00:00:00,bookings_202303.csv
590,Mews,BK900590,BHG-2024-000590,CUST100620,BRO-MAI-WIN24,Maison Royale,2024-09-29 00:00:00,,,2024-09-29 14:00:00,2025-01-03 14:00:00,2025-01-06 14:00:00,2025-01-03 14:00:00,2025-01-06 14:00:00,2830.62,1639.99,48.12,11.9,0.0,3,1,0,N,Travel Agent,Direct,CH-3791,ACC2001,2024-09-29 00:00:00,bookings_202409.csv
591,Mews,BK900591,BHG-2024-000591,CUST100239,BRO-CHÂ-SPR24,Château Moderne,2023-03-29 00:00:00,,,2023-03-29 04:00:00,2023-09-19 04:00:00,2023-09-23 04:00:00,2023-09-19 04:00:00,2023-09-23 04:00:00,3240.61,1831.74,51.36,31.06,0.0,1,0,0,N,OTA,Direct,CH-3614,ACC2058,2023-03-29 00:00:00,bookings_202303.csv
592,ProtelPMS,BK900592,BHG-2024-000592,CUST100278,BRO-GRA-AUT24,Grand Palais,2023-09-03 00:00:00,2023-09-21 22:00:00,Change of plans,2023-09-05 22:00:00,2024-02-23 22:00:00,2024-02-25 22:00:00,2024-02-23 22:00:00,2024-02-25 22:00:00,1431.91,996.45,24.58,33.78,286.38,3,2,0,Y,Telephone,Corporate,CH-7386,ACC2024,2023-09-03 00:00:00,bookings_202309.csv
593,ProtelPMS,BK900593,BHG-2024-000593,CUST100262,BRO-CHÂ-WIN24,Château Moderne,2024-08-11 00:00:00,,,2024-08-13 04:00:00,2024-10-11 04:00:00,2024-10-13 04:00:00,2024-10-11 04:00:00,2024-10-13 04:00:00,1681.84,996.78,25.58,37.46,0.0,1,1,0,N,Corporate,Direct,CH-2767,ACC2056,2024-08-11 00:00:00,bookings_202408.csv
594,ProtelPMS,BK900594,BHG-2024-000594,CUST100547,BRO-GRA-AUT24,Grand Palais,2024-09-28 00:00:00,,,2024-09-28 06:00:00,2024-10-14 06:00:00,2024-10-17 06:00:00,2024-10-14 06:00:00,2024-10-17 06:00:00,4494.59,2694.4,99.44,6.72,0.0,2,1,0,Y,GDS,Corporate,CH-3782,ACC2054,2024-09-28 00:00:00,bookings_202409.csv
595,Mews,BK900595,BHG-2024-000595,CUST100058,BRO-CHÂ-WIN24,Château Moderne,2023-06-05 00:00:00,,,2023-06-05 04:00:00,2023-06-20 04:00:00,2023-07-04 04:00:00,2023-06-20 04:00:00,2023-07-04 04:00:00,51937.68,33512.48,884.66,25.71,0.0,4,0,1,Y,OTA,Corporate,CH-1510,ACC2060,2023-06-05 00:00:00,bookings_202306.csv
596,Micros,BK900596,BHG-2024-000596,CUST100011,BRO-MAI-AUT24,Maison Royale,2024-04-21 00:00:00,2024-04-27 12:00:00,Flight cancelled,2024-04-23 12:00:00,2024-10-01 12:00:00,2024-10-05 12:00:00,2024-10-01 12:00:00,2024-10-05 12:00:00,3537.42,2594.79,104.3,1.17,707.48,2,0,0,Y,Web,Direct,CH-1567,ACC2022,2024-04-21 00:00:00,bookings_202404.csv
597,Micros,BK900597,BHG-2024-000597,CUST100671,BRO-CHÂ-WIN24,Château Moderne,2023-06-25 00:00:00,,,2023-06-25 20:00:00,2023-07-25 20:00:00,2023-07-27 20:00:00,2023-07-25 20:00:00,2023-07-27 20:00:00,6379.14,4201.95,102.92,17.54,0.0,4,1,0,N,Web,Direct,CH-5159,ACC2029,2023-06-25 00:00:00,bookings_202306.csv
598,Micros,BK900598,BHG-2024-000598,CUST100324,BRO-CHÂ-AUT24,Château Moderne,2024-12-27 00:00:00,,,2024-12-28 11:00:00,2025-04-18 11:00:00,2025-04-20 11:00:00,2025-04-18 11:00:00,2025-04-20 11:00:00,1254.77,976.65,20.11,37.54,0.0,1,2,0,N,Travel Agent,Direct,CH-7669,ACC2056,2024-12-27 00:00:00,bookings_202412.csv
599,Mews,BK900599,BHG-2024-000599,CUST100056,BRO-GRA-SUM24,Grand Palais,2023-08-19 00:00:00,,,2023-08-20 14:00:00,2023-11-10 14:00:00,2023-11-12 14:00:00,2023-11-10 14:00:00,2023-11-12 14:00:00,332.7,209.18,6.06,26.45,0.0,1,0,1,N,GDS,Corporate,CH-1278,ACC2010,2023-08-19 00:00:00,bookings_202308.csv
600,Mews,BK900600,BHG-2024-000600,CUST100598,BRO-GRA-WIN24,Grand Palais,2023-11-09 00:00:00,,,2023-11-11 09:00:00,2024-03-18 09:00:00,2024-03-20 09:00:00,2024-03-18 09:00:00,2024-03-20 09:00:00,1035.44,718.46,20.44,10.11,0.0,1,0,0,Y,Corporate,Direct,CH-8628,ACC2018,2023-11-09 00:00:00,bookings_202311.csv
601,Micros,BK900601,BHG-2024-000601,CUST100618,BRO-CHÂ-SUM24,Château Moderne,2023-11-04 00:00:00,,,2023-11-06 23:00:00,2023-11-19 23:00:00,2023-11-21 23:00:00,2023-11-19 23:00:00,2023-11-21 23:00:00,1000.23,558.65,16.59,25.87,0.0,2,0,0,N,OTA,Corporate,CH-2489,ACC2053,2023-11-04 00:00:00,bookings_202311.csv
602,Micros,BK900602,BHG-2024-000602,CUST100175,BRO-MAI-AUT24,Maison Royale,2024-03-16 00:00:00,,,2024-03-18 21:00:00,2024-07-06 21:00:00,2024-07-09 21:00:00,2024-07-06 21:00:00,2024-07-09 21:00:00,4492.13,3045.13,120.69,40.87,0.0,4,2,1,N,Telephone,Indirect,CH-7215,ACC2052,2024-03-16 00:00:00,bookings_202403.csv
603,Micros,BK900603,BHG-2024-000603,CUST100061,BRO-GRA-SUM24,Grand Palais,2023-01-10 00:00:00,,,2023-01-12 16:00:00,2023-06-02 16:00:00,2023-06-05 16:00:00,2023-06-02 16:00:00,2023-06-05 16:00:00,3198.15,2242.51,94.81,43.95,0.0,2,0,0,N,Corporate,Indirect,CH-3140,ACC2059,2023-01-10 00:00:00,bookings_202301.csv
604,Micros,BK900604,BHG-2024-000604,CUST100088,BRO-GRA-SPR24,Grand Palais,2023-11-04 00:00:00,,,2023-11-04 05:00:00,2023-11-23 05:00:00,2023-11-28 05:00:00,2023-11-23 05:00:00,2023-11-28 05:00:00,7406.46,5712.22,180.57,37.51,0.0,3,2,0,N,Travel Agent,Corporate,CH-5407,ACC2028,2023-11-04 00:00:00,bookings_202311.csv
605,Micros,BK900605,BHG-2024-000605,CUST100523,BRO-GRA-WIN24,Grand Palais,2023-10-04 00:00:00,,,2023-10-06 09:00:00,2023-10-23 09:00:00,2023-11-02 09:00:00,2023-10-23 09:00:00,2023-11-02 09:00:00,4291.93,2786.71,73.91,38.51,0.0,1,2,1,N,Telephone,Direct,CH-9055,ACC2028,2023-10-04 00:00:00,bookings_202310.csv
606,Mews,BK900606,BHG-2024-000606,CUST100152,BRO-CHÂ-SPR24,Château Moderne,2023-01-15 00:00:00,,,2023-01-16 21:00:00,2023-04-17 21:00:00,2023-04-18 21:00:00,2023-04-17 21:00:00,2023-04-18 21:00:00,823.41,456.32,18.76,11.19,0.0,4,0,0,Y,Corporate,Direct,CH-2822,ACC2056,2023-01-15 00:00:00,bookings_202301.csv
607,Micros,BK900607,BHG-2024-000607,CUST100627,BRO-MAI-SUM24,Maison Royale,2023-01-04 00:00:00,,,2023-01-06 18:00:00,2023-05-26 18:00:00,2023-06-09 18:00:00,2023-05-26 18:00:00,2023-06-09 18:00:00,10404.53,6694.53,156.48,26.08,0.0,2,0,0,Y,OTA,Corporate,CH-3494,ACC2001,2023-01-04 00:00:00,bookings_202301.csv
608,Micros,BK900608,BHG-2024-000608,CUST100241,BRO-CHÂ-SPR24,Château Moderne,2024-12-02 00:00:00,,,2024-12-04 15:00:00,2025-01-31 15:00:00,2025-02-07 15:00:00,2025-01-31 15:00:00,2025-02-07 15:00:00,11124.27,7698.98,231.64,24.38,0.0,2,2,1,N,OTA,Direct,CH-9972,ACC2009,2024-12-02 00:00:00,bookings_202412.csv
609,Micros,BK900609,BHG-2024-000609,CUST100436,BRO-CHÂ-WIN24,Château Moderne,2023-09-22 00:00:00,2023-10-24 01:00:00,No reason given,2023-09-24 01:00:00,2023-12-02 01:00:00,2023-12-03 01:00:00,2023-12-02 01:00:00,2023-12-03 01:00:00,1492.57,906.41,25.05,4.36,298.51,2,2,0,N,Web,Corporate,CH-2395,ACC2031,2023-09-22 00:00:00,bookings_202309.csv
610,Mews,BK900610,BHG-2024-000610,CUST100326,BRO-CHÂ-WIN24,Château Moderne,2024-11-09 00:00:00,,,2024-11-11 23:00:00,2025-05-02 23:00:00,2025-05-06 23:00:00,2025-05-02 23:00:00,2025-05-06 23:00:00,6490.02,5006.77,127.44,43.78,0.0,2,2,0,N,GDS,Direct,CH-2120,ACC2006,2024-11-09 00:00:00,bookings_202411.csv
611,Mews,BK900611,BHG-2024-000611,CUST100372,BRO-CHÂ-SPR24,Château Moderne,2023-11-28 00:00:00,,,2023-11-29 06:00:00,2024-02-15 06:00:00,2024-02-20 06:00:00,2024-02-15 06:00:00,2024-02-20 06:00:00,9709.71,6696.38,182.11,26.19,0.0,2,0,1,Y,Corporate,Indirect,CH-3429,ACC2014,2023-11-28 00:00:00,bookings_202311.csv
612,ProtelPMS,BK900612,BHG-2024-000612,CUST100055,BRO-CHÂ-WIN24,Château Moderne,2023-03-01 00:00:00,,,2023-03-03 22:00:00,2023-04-14 22:00:00,2023-04-17 22:00:00,2023-04-14 22:00:00,2023-04-17 22:00:00,6888.57,4642.81,112.79,22.81,0.0,3,0,0,N,OTA,Indirect,CH-5734,ACC2007,2023-03-01 00:00:00,bookings_202303.csv
613,ProtelPMS,BK900613,BHG-2024-000613,CUST100002,BRO-GRA-SPR24,Grand Palais,2024-02-05 00:00:00,,,2024-02-05 18:00:00,2024-02-20 18:00:00,2024-03-01 18:00:00,2024-02-20 18:00:00,2024-03-01 18:00:00,7502.13,5687.45,165.15,35.54,0.0,1,1,0,N,Corporate,Indirect,CH-3617,ACC2010,2024-02-05 00:00:00,bookings_202402.csv
614,Mews,BK900614,BHG-2024-000614,CUST100228,BRO-GRA-SUM24,Grand Palais,2024-04-10 00:00:00,2024-04-30 02:00:00,Flight cancelled,2024-04-10 02:00:00,2024-04-19 02:00:00,2024-04-22 02:00:00,2024-04-19 02:00:00,2024-04-22 02:00:00,1893.87,1186.25,44.0,30.9,378.77,1,2,0,N,Travel Agent,Corporate,CH-1293,ACC2023,2024-04-10 00:00:00,bookings_202404.csv
615,ProtelPMS,BK900615,BHG-2024-000615,CUST100294,BRO-GRA-WIN24,Grand Palais,2024-02-12 00:00:00,,,2024-02-12 14:00:00,2024-02-27 14:00:00,2024-02-28 14:00:00,2024-02-27 14:00:00,2024-02-28 14:00:00,382.32,246.19,6.04,5.75,0.0,1,0,0,N,Corporate,Direct,CH-1485,ACC2043,2024-02-12 00:00:00,bookings_202402.csv
