raw_component_id,raw_booking_id,external_booking_id,component_type,component_reference,component_name,external_accommodation_id,external_supplier_id,start_date,end_date,created_ts,cancelled_ts,cancellation_notes,duration_days,sequence,price,cost,price_currency,cost_currency,price_fx_rate,cost_fx_rate,adults,children,infants,status,load_ts,source_file
1001,593,BK900593,Accommodation,COMP-0001001,Accommodation - Standard,ACC2056,SUP5002,2024-10-11 04:00:00,2024-10-13 04:00:00,2024-08-11 00:00:00,,,2,1,1429.56,932.07,EUR,EUR,1.0,1.0,1,1,0,Checked-Out,2024-08-11 00:00:00,bookings_202408.csv
1002,594,BK900594,Accommodation,COMP-0001002,Accommodation - Standard,ACC2054,SUP5004,2024-10-14 06:00:00,2024-10-17 06:00:00,2024-09-28 00:00:00,,,3,1,3820.4,2462.57,EUR,EUR,1.0,1.0,2,1,0,Confirmed,2024-09-28 00:00:00,bookings_202409.csv
1003,594,BK900594,Restaurant,COMP-0001003,Restaurant - Standard,,SUP5003,2024-10-14 06:00:00,2024-10-14 09:00:00,2024-09-28 00:00:00,,,0,2,1532.76,1161.83,GBP,EUR,0.98533,1.0,2,1,0,Confirmed,2024-09-28 00:00:00,bookings_202409.csv
1004,595,BK900595,Accommodation,COMP-0001004,Accommodation - Standard,ACC2060,SUP5003,2023-06-20 04:00:00,2023-07-04 04:00:00,2023-06-05 00:00:00,,,14,1,44147.03,28887.54,EUR,EUR,1.0,1.0,4,0,1,Checked-Out,2023-06-05 00:00:00,bookings_202306.csv
1005,596,BK900596,Accommodation,COMP-0001005,Accommodation - Premium,ACC2022,SUP5001,2024-10-01 12:00:00,2024-10-05 12:00:00,2024-04-21 00:00:00,2024-04-27 12:00:00,Flight cancelled,4,1,3006.81,2303.94,EUR,EUR,1.0,1.0,2,0,0,Cancelled,2024-04-21 00:00:00,bookings_202404.csv
1006,596,BK900596,Laundry,COMP-0001006,Laundry - Standard,,SUP5002,2024-10-01 12:00:00,2024-10-01 16:00:00,2024-04-21 00:00:00,2024-04-27 12:00:00,Flight cancelled,0,2,2246.22,1621.55,EUR,EUR,1.0,1.0,2,0,0,Cancelled,2024-04-21 00:00:00,bookings_202404.csv
1007,597,BK900597,Accommodation,COMP-0001007,Accommodation - Deluxe,ACC2029,SUP5003,2023-07-25 20:00:00,2023-07-27 20:00:00,2023-06-25 00:00:00,,,2,1,5422.27,2991.86,USD,EUR,0.99774,1.0,4,1,0,Checked-Out,2023-06-25 00:00:00,bookings_202306.csv
1008,598,BK900598,Accommodation,COMP-0001008,Accommodation - Standard,ACC2056,SUP5004,2025-04-18 11:00:00,2025-04-20 11:00:00,2024-12-27 00:00:00,,,2,1,1066.55,587.27,EUR,EUR,1.0,1.0,1,2,0,Confirmed,2024-12-27 00:00:00,bookings_202412.csv
1009,598,BK900598,Spa,COMP-0001009,Spa - Standard,,SUP5004,2025-04-18 11:00:00,2025-04-18 15:00:00,2024-12-27 00:00:00,,,0,2,650.84,371.63,GBP,EUR,1.05583,1.0,1,2,0,Confirmed,2024-12-27 00:00:00,bookings_202412.csv
1010,599,BK900599,Accommodation,COMP-0001010,Accommodation - Standard,ACC2010,SUP5002,2023-11-10 14:00:00,2023-11-12 14:00:00,2023-08-19 00:00:00,,,2,1,282.79,207.53,GBP,EUR,1.04684,1.0,1,0,1,Confirmed,2023-08-19 00:00:00,bookings_202308.csv
1011,600,BK900600,Accommodation,COMP-0001011,Accommodation - Deluxe,ACC2018,SUP5003,2024-03-18 09:00:00,2024-03-20 09:00:00,2023-11-09 00:00:00,,,2,1,880.12,611.52,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2023-11-09 00:00:00,bookings_202311.csv
1012,601,BK900601,Accommodation,COMP-0001012,Accommodation - Premium,ACC2053,SUP5003,2023-11-19 23:00:00,2023-11-21 23:00:00,2023-11-04 00:00:00,,,2,1,850.2,581.57,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-11-04 00:00:00,bookings_202311.csv
1013,601,BK900601,Parking,COMP-0001013,Parking - Standard,,SUP5005,2023-11-19 23:00:00,2023-11-20 02:00:00,2023-11-04 00:00:00,,,0,2,590.76,446.71,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-11-04 00:00:00,bookings_202311.csv
1014,601,BK900601,Laundry,COMP-0001014,Laundry - Deluxe,,SUP5003,2023-11-19 23:00:00,2023-11-20 01:00:00,2023-11-04 00:00:00,,,0,3,416.9,232.37,USD,EUR,0.95771,1.0,2,0,0,Checked-In,2023-11-04 00:00:00,bookings_202311.csv
1015,602,BK900602,Accommodation,COMP-0001015,Accommodation - Deluxe,ACC2052,SUP5006,2024-07-06 21:00:00,2024-07-09 21:00:00,2024-03-16 00:00:00,,,3,1,3818.31,2788.69,EUR,EUR,1.0,1.0,4,2,1,Confirmed,2024-03-16 00:00:00,bookings_202403.csv
1016,602,BK900602,Minibar,COMP-0001016,Minibar - Premium,,SUP5003,2024-07-06 21:00:00,2024-07-06 22:00:00,2024-03-16 00:00:00,,,0,2,515.38,368.89,EUR,EUR,1.0,1.0,4,2,1,Checked-In,2024-03-16 00:00:00,bookings_202403.csv
1017,603,BK900603,Accommodation,COMP-0001017,Accommodation - Standard,ACC2059,SUP5001,2023-06-02 16:00:00,2023-06-05 16:00:00,2023-01-10 00:00:00,,,3,1,2718.43,1835.5,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-01-10 00:00:00,bookings_202301.csv
1018,604,BK900604,Accommodation,COMP-0001018,Accommodation - Premium,ACC2028,SUP5003,2023-11-23 05:00:00,2023-11-28 05:00:00,2023-11-04 00:00:00,,,5,1,6295.49,3783.04,USD,EUR,1.04021,1.0,3,2,0,Confirmed,2023-11-04 00:00:00,bookings_202311.csv
1019,604,BK900604,Parking,COMP-0001019,Parking - Deluxe,,SUP5003,2023-11-23 05:00:00,2023-11-23 09:00:00,2023-11-04 00:00:00,,,0,2,1643.12,993.7,EUR,EUR,1.0,1.0,3,2,0,Checked-Out,2023-11-04 00:00:00,bookings_202311.csv
1020,605,BK900605,Accommodation,COMP-0001020,Accommodation - Deluxe,ACC2028,SUP5001,2023-10-23 09:00:00,2023-11-02 09:00:00,2023-10-04 00:00:00,,,10,1,3648.14,2397.03,EUR,EUR,1.0,1.0,1,2,1,Checked-In,2023-10-04 00:00:00,bookings_202310.csv
1021,606,BK900606,Accommodation,COMP-0001021,Accommodation - Premium,ACC2056,SUP5003,2023-04-17 21:00:00,2023-04-18 21:00:00,2023-01-15 00:00:00,,,1,1,699.9,404.18,EUR,EUR,1.0,1.0,4,0,0,Checked-Out,2023-01-15 00:00:00,bookings_202301.csv
1022,607,BK900607,Accommodation,COMP-0001022,Accommodation - Premium,ACC2001,SUP5002,2023-05-26 18:00:00,2023-06-09 18:00:00,2023-01-04 00:00:00,,,14,1,8843.85,6165.5,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-01-04 00:00:00,bookings_202301.csv
1023,608,BK900608,Accommodation,COMP-0001023,Accommodation - Standard,ACC2009,SUP5001,2025-01-31 15:00:00,2025-02-07 15:00:00,2024-12-02 00:00:00,,,7,1,9455.63,5786.82,EUR,EUR,1.0,1.0,2,2,1,Checked-Out,2024-12-02 00:00:00,bookings_202412.csv
1024,608,BK900608,Laundry,COMP-0001024,Laundry - Deluxe,,SUP5005,2025-01-31 15:00:00,2025-01-31 17:00:00,2024-12-02 00:00:00,,,0,2,5785.09,4009.95,EUR,EUR,1.0,1.0,2,2,1,Checked-In,2024-12-02 00:00:00,bookings_202412.csv
1025,608,BK900608,Laundry,COMP-0001025,Laundry - Deluxe,,SUP5005,2025-01-31 15:00:00,2025-01-31 18:00:00,2024-12-02 00:00:00,,,0,3,4254.15,2779.19,USD,EUR,0.92952,1.0,2,2,1,Checked-Out,2024-12-02 00:00:00,bookings_202412.csv
1026,609,BK900609,Accommodation,COMP-0001026,Accommodation - Deluxe,ACC2031,SUP5001,2023-12-02 01:00:00,2023-12-03 01:00:00,2023-09-22 00:00:00,2023-10-24 01:00:00,No reason given,1,1,1268.68,827.46,EUR,EUR,1.0,1.0,2,2,0,Cancelled,2023-09-22 00:00:00,bookings_202309.csv
1027,609,BK900609,Spa,COMP-0001027,Spa - Deluxe,,SUP5006,2023-12-02 01:00:00,2023-12-02 03:00:00,2023-09-22 00:00:00,2023-10-24 01:00:00,No reason given,0,2,591.28,425.77,EUR,EUR,1.0,1.0,2,2,0,Cancelled,2023-09-22 00:00:00,bookings_202309.csv
1028,610,BK900610,Accommodation,COMP-0001028,Accommodation - Deluxe,ACC2006,SUP5006,2025-05-02 23:00:00,2025-05-06 23:00:00,2024-11-09 00:00:00,,,4,1,5516.52,4278.82,EUR,EUR,1.0,1.0,2,2,0,Checked-Out,2024-11-09 00:00:00,bookings_202411.csv
1029,611,BK900611,Accommodation,COMP-0001029,Accommodation - Deluxe,ACC2014,SUP5004,2024-02-15 06:00:00,2024-02-20 06:00:00,2023-11-28 00:00:00,,,5,1,8253.25,4698.67,GBP,EUR,0.94406,1.0,2,0,1,Checked-In,2023-11-28 00:00:00,bookings_202311.csv
1030,611,BK900611,Laundry,COMP-0001030,Laundry - Standard,,SUP5004,2024-02-15 06:00:00,2024-02-15 09:00:00,2023-11-28 00:00:00,,,0,2,1399.96,959.58,USD,EUR,1.00344,1.0,2,0,1,Checked-In,2023-11-28 00:00:00,bookings_202311.csv
1031,612,BK900612,Accommodation,COMP-0001031,Accommodation - Premium,ACC2007,SUP5001,2023-04-14 22:00:00,2023-04-17 22:00:00,2023-03-01 00:00:00,,,3,1,5855.28,4193.65,USD,EUR,1.03676,1.0,3,0,0,Checked-In,2023-03-01 00:00:00,bookings_202303.csv
1032,613,BK900613,Accommodation,COMP-0001032,Accommodation - Deluxe,ACC2010,SUP5003,2024-02-20 18:00:00,2024-03-01 18:00:00,2024-02-05 00:00:00,,,10,1,6376.81,4868.42,EUR,EUR,1.0,1.0,1,1,0,Checked-Out,2024-02-05 00:00:00,bookings_202402.csv
1033,614,BK900614,Accommodation,COMP-0001033,Accommodation - Standard,ACC2023,SUP5003,2024-04-19 02:00:00,2024-04-22 02:00:00,2024-04-10 00:00:00,2024-04-30 02:00:00,Flight cancelled,3,1,1609.79,960.41,USD,EUR,1.02951,1.0,1,2,0,Cancelled,2024-04-10 00:00:00,bookings_202404.csv
1034,614,BK900614,Parking,COMP-0001034,Parking - Standard,,SUP5003,2024-04-19 02:00:00,2024-04-19 06:00:00,2024-04-10 00:00:00,2024-04-30 02:00:00,Flight cancelled,0,2,1172.31,646.58,EUR,EUR,1.0,1.0,1,2,0,Cancelled,2024-04-10 00:00:00,bookings_202404.csv
1035,615,BK900615,Accommodation,COMP-0001035,Accommodation - Premium,ACC2043,SUP5006,2024-02-27 14:00:00,2024-02-28 14:00:00,2024-02-12 00:00:00,,,1,1,324.97,218.94,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2024-02-12 00:00:00,bookings_202402.csv
1036,615,BK900615,Laundry,COMP-0001036,Laundry - Standard,,SUP5001,2024-02-27 14:00:00,2024-02-27 16:00:00,2024-02-12 00:00:00,,,0,2,254.27,150.51,USD,EUR,1.04682,1.0,1,0,0,Checked-In,2024-02-12 00:00:00,bookings_202402.csv
1037,616,BK900616,Accommodation,COMP-0001037,Accommodation - Standard,ACC2047,SUP5006,2023-08-08 01:00:00,2023-08-22 01:00:00,2023-06-29 00:00:00,,,14,1,16321.5,10414.68,EUR,EUR,1.0,1.0,3,1,0,Checked-In,2023-06-29 00:00:00,bookings_202306.csv
1038,616,BK900616,Parking,COMP-0001038,Parking - Deluxe,,SUP5006,2023-08-08 01:00:00,2023-08-08 02:00:00,2023-06-29 00:00:00,,,0,2,7825.09,5860.8,EUR,EUR,1.0,1.0,3,1,0,Confirmed,2023-06-29 00:00:00,bookings_202306.csv
1039,616,BK900616,Parking,COMP-0001039,Parking - Standard,,SUP5001,2023-08-08 01:00:00,2023-08-08 04:00:00,2023-06-29 00:00:00,,,0,3,11579.86,7934.01,GBP,EUR,1.05662,1.0,3,1,0,Confirmed,2023-06-29 00:00:00,bookings_202306.csv
1040,617,BK900617,Accommodation,COMP-0001040,Accommodation - Standard,ACC2049,SUP5001,2024-02-11 04:00:00,2024-02-14 04:00:00,2023-11-29 00:00:00,,,3,1,2366.28,1555.81,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2023-11-29 00:00:00,bookings_202311.csv
1041,617,BK900617,Laundry,COMP-0001041,Laundry - Premium,,SUP5001,2024-02-11 04:00:00,2024-02-11 07:00:00,2023-11-29 00:00:00,,,0,2,956.9,563.29,GBP,EUR,0.99369,1.0,1,0,0,Checked-Out,2023-11-29 00:00:00,bookings_202311.csv
1042,617,BK900617,Parking,COMP-0001042,Parking - Deluxe,,SUP5006,2024-02-11 04:00:00,2024-02-11 08:00:00,2023-11-29 00:00:00,,,0,3,1589.41,905.11,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2023-11-29 00:00:00,bookings_202311.csv
1043,618,BK900618,Accommodation,COMP-0001043,Accommodation - Deluxe,ACC2016,SUP5001,2023-05-23 22:00:00,2023-05-26 22:00:00,2023-01-08 00:00:00,,,3,1,1927.61,1117.57,EUR,EUR,1.0,1.0,2,1,0,Checked-Out,2023-01-08 00:00:00,bookings_202301.csv
1044,618,BK900618,Parking,COMP-0001044,Parking - Premium,,SUP5005,2023-05-23 22:00:00,2023-05-24 02:00:00,2023-01-08 00:00:00,,,0,2,1107.78,806.21,EUR,EUR,1.0,1.0,2,1,0,Confirmed,2023-01-08 00:00:00,bookings_202301.csv
1045,619,BK900619,Accommodation,COMP-0001045,Accommodation - Deluxe,ACC2009,SUP5006,2024-07-30 23:00:00,2024-08-06 23:00:00,2024-04-14 00:00:00,,,7,1,9079.87,5932.86,EUR,EUR,1.0,1.0,2,1,1,Checked-Out,2024-04-14 00:00:00,bookings_202404.csv
1046,619,BK900619,Parking,COMP-0001046,Parking - Standard,,SUP5001,2024-07-30 23:00:00,2024-07-31 01:00:00,2024-04-14 00:00:00,,,0,2,5525.03,3754.11,EUR,EUR,1.0,1.0,2,1,1,Checked-Out,2024-04-14 00:00:00,bookings_202404.csv
1047,620,BK900620,Accommodation,COMP-0001047,Accommodation - Standard,ACC2057,SUP5003,2024-08-23 04:00:00,2024-08-30 04:00:00,2024-03-28 00:00:00,,,7,1,13407.86,10368.5,USD,EUR,1.06399,1.0,4,0,0,Checked-In,2024-03-28 00:00:00,bookings_202403.csv
1048,621,BK900621,Accommodation,COMP-0001048,Accommodation - Premium,ACC2052,SUP5006,2024-10-20 14:00:00,2024-11-03 14:00:00,2024-06-06 00:00:00,,,14,1,8496.58,6497.87,USD,EUR,1.04151,1.0,2,0,0,Checked-In,2024-06-06 00:00:00,bookings_202406.csv
1049,621,BK900621,Minibar,COMP-0001049,Minibar - Premium,,SUP5004,2024-10-20 14:00:00,2024-10-20 17:00:00,2024-06-06 00:00:00,,,0,2,2047.42,1147.22,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2024-06-06 00:00:00,bookings_202406.csv
1050,622,BK900622,Accommodation,COMP-0001050,Accommodation - Premium,ACC2008,SUP5006,2023-09-05 11:00:00,2023-09-10 11:00:00,2023-06-04 00:00:00,,,5,1,3930.8,2402.14,GBP,EUR,1.02501,1.0,2,0,0,Confirmed,2023-06-04 00:00:00,bookings_202306.csv
1051,622,BK900622,Transfer,COMP-0001051,Transfer - Deluxe,,SUP5006,2023-09-05 11:00:00,2023-09-05 12:00:00,2023-06-04 00:00:00,,,0,2,1964.49,1329.43,USD,EUR,0.99939,1.0,2,0,0,Checked-In,2023-06-04 00:00:00,bookings_202306.csv
1052,622,BK900622,Parking,COMP-0001052,Parking - Deluxe,,SUP5004,2023-09-05 11:00:00,2023-09-05 13:00:00,2023-06-04 00:00:00,,,0,3,3081.39,1894.73,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-06-04 00:00:00,bookings_202306.csv
1053,623,BK900623,Accommodation,COMP-0001053,Accommodation - Premium,ACC2043,SUP5003,2025-02-25 15:00:00,2025-03-07 15:00:00,2024-12-28 00:00:00,,,10,1,6272.16,4427.9,GBP,EUR,0.94891,1.0,2,0,1,Confirmed,2024-12-28 00:00:00,bookings_202412.csv
1054,623,BK900623,Transfer,COMP-0001054,Transfer - Premium,,SUP5004,2025-02-25 15:00:00,2025-02-25 16:00:00,2024-12-28 00:00:00,,,0,2,2449.66,1673.36,EUR,EUR,1.0,1.0,2,0,1,Confirmed,2024-12-28 00:00:00,bookings_202412.csv
1055,623,BK900623,Spa,COMP-0001055,Spa - Premium,,SUP5001,2025-02-25 15:00:00,2025-02-25 19:00:00,2024-12-28 00:00:00,,,0,3,4467.34,3085.48,EUR,EUR,1.0,1.0,2,0,1,Checked-In,2024-12-28 00:00:00,bookings_202412.csv
1056,624,BK900624,Accommodation,COMP-0001056,Accommodation - Standard,ACC2034,SUP5004,2024-11-18 11:00:00,2024-11-23 11:00:00,2024-06-13 00:00:00,,,5,1,7683.75,4443.59,USD,EUR,1.01392,1.0,2,1,0,Checked-In,2024-06-13 00:00:00,bookings_202406.csv
1057,624,BK900624,Parking,COMP-0001057,Parking - Deluxe,,SUP5002,2024-11-18 11:00:00,2024-11-18 14:00:00,2024-06-13 00:00:00,,,0,2,6122.58,4177.41,EUR,EUR,1.0,1.0,2,1,0,Confirmed,2024-06-13 00:00:00,bookings_202406.csv
1058,625,BK900625,Accommodation,COMP-0001058,Accommodation - Premium,ACC2013,SUP5002,2024-12-02 11:00:00,2024-12-04 11:00:00,2024-11-03 00:00:00,,,2,1,335.21,232.71,GBP,EUR,1.01023,1.0,1,0,1,Confirmed,2024-11-03 00:00:00,bookings_202411.csv
1059,626,BK900626,Accommodation,COMP-0001059,Accommodation - Deluxe,ACC2004,SUP5005,2023-04-19 01:00:00,2023-04-20 01:00:00,2023-03-01 00:00:00,,,1,1,535.93,373.82,EUR,EUR,1.0,1.0,1,0,1,Checked-In,2023-03-01 00:00:00,bookings_202303.csv
1060,627,BK900627,Accommodation,COMP-0001060,Accommodation - Standard,ACC2020,SUP5003,2024-07-08 14:00:00,2024-07-10 14:00:00,2024-05-01 00:00:00,,,2,1,2766.21,2019.54,EUR,EUR,1.0,1.0,2,0,1,Checked-Out,2024-05-01 00:00:00,bookings_202405.csv
1061,627,BK900627,Transfer,COMP-0001061,Transfer - Deluxe,,SUP5001,2024-07-08 14:00:00,2024-07-08 16:00:00,2024-05-01 00:00:00,,,0,2,672.88,476.8,GBP,EUR,0.95982,1.0,2,0,1,Checked-In,2024-05-01 00:00:00,bookings_202405.csv
1062,627,BK900627,Parking,COMP-0001062,Parking - Standard,,SUP5001,2024-07-08 14:00:00,2024-07-08 16:00:00,2024-05-01 00:00:00,,,0,3,820.58,546.47,GBP,EUR,0.98258,1.0,2,0,1,Checked-In,2024-05-01 00:00:00,bookings_202405.csv
1063,628,BK900628,Accommodation,COMP-0001063,Accommodation - Standard,ACC2017,SUP5006,2023-09-28 12:00:00,2023-10-05 12:00:00,2023-04-11 00:00:00,,,7,1,8307.04,4945.2,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-04-11 00:00:00,bookings_202304.csv
1064,628,BK900628,Restaurant,COMP-0001064,Restaurant - Standard,,SUP5002,2023-09-28 12:00:00,2023-09-28 14:00:00,2023-04-11 00:00:00,,,0,2,4323.09,2541.96,GBP,EUR,0.92489,1.0,2,0,0,Checked-In,2023-04-11 00:00:00,bookings_202304.csv
1065,629,BK900629,Accommodation,COMP-0001065,Accommodation - Standard,ACC2060,SUP5003,2023-11-11 23:00:00,2023-11-18 23:00:00,2023-06-20 00:00:00,,,7,1,4930.95,3291.2,EUR,EUR,1.0,1.0,1,1,0,Checked-In,2023-06-20 00:00:00,bookings_202306.csv
1066,629,BK900629,Laundry,COMP-0001066,Laundry - Premium,,SUP5004,2023-11-11 23:00:00,2023-11-12 02:00:00,2023-06-20 00:00:00,,,0,2,1543.92,1105.26,EUR,EUR,1.0,1.0,1,1,0,Checked-Out,2023-06-20 00:00:00,bookings_202306.csv
1067,630,BK900630,Accommodation,COMP-0001067,Accommodation - Deluxe,ACC2045,SUP5004,2024-11-19 14:00:00,2024-11-26 14:00:00,2024-06-08 00:00:00,,,7,1,4401.96,3122.43,USD,EUR,0.9242,1.0,1,0,0,Checked-Out,2024-06-08 00:00:00,bookings_202406.csv
1068,630,BK900630,Restaurant,COMP-0001068,Restaurant - Deluxe,,SUP5003,2024-11-19 14:00:00,2024-11-19 16:00:00,2024-06-08 00:00:00,,,0,2,748.33,433.19,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2024-06-08 00:00:00,bookings_202406.csv
1069,631,BK900631,Accommodation,COMP-0001069,Accommodation - Standard,ACC2032,SUP5005,2023-12-31 05:00:00,2024-01-07 05:00:00,2023-12-13 00:00:00,,,7,1,3699.08,2332.05,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-12-13 00:00:00,bookings_202312.csv
1070,632,BK900632,Accommodation,COMP-0001070,Accommodation - Standard,ACC2011,SUP5001,2025-04-25 08:00:00,2025-04-28 08:00:00,2024-10-28 00:00:00,,,3,1,9310.42,6180.62,GBP,EUR,1.07199,1.0,4,0,0,Checked-Out,2024-10-28 00:00:00,bookings_202410.csv
1071,633,BK900633,Accommodation,COMP-0001071,Accommodation - Standard,ACC2023,SUP5003,2024-07-29 09:00:00,2024-08-05 09:00:00,2024-04-11 00:00:00,2024-05-08 09:00:00,Flight cancelled,7,1,6328.64,3553.77,GBP,EUR,1.04195,1.0,2,0,0,Cancelled,2024-04-11 00:00:00,bookings_202404.csv
1072,634,BK900634,Accommodation,COMP-0001072,Accommodation - Premium,ACC2058,SUP5006,2024-02-16 18:00:00,2024-02-18 18:00:00,2023-11-02 00:00:00,2023-12-02 18:00:00,Flight cancelled,2,1,796.57,507.83,EUR,EUR,1.0,1.0,1,0,0,Cancelled,2023-11-02 00:00:00,bookings_202311.csv
1073,635,BK900635,Accommodation,COMP-0001073,Accommodation - Deluxe,ACC2035,SUP5004,2023-11-04 17:00:00,2023-11-14 17:00:00,2023-08-16 00:00:00,,,10,1,2948.62,1860.69,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-08-16 00:00:00,bookings_202308.csv
1074,635,BK900635,Restaurant,COMP-0001074,Restaurant - Standard,,SUP5005,2023-11-04 17:00:00,2023-11-04 21:00:00,2023-08-16 00:00:00,,,0,2,762.06,436.73,USD,EUR,1.05519,1.0,2,0,0,Checked-In,2023-08-16 00:00:00,bookings_202308.csv
1075,635,BK900635,Transfer,COMP-0001075,Transfer - Deluxe,,SUP5003,2023-11-04 17:00:00,2023-11-04 19:00:00,2023-08-16 00:00:00,,,0,3,1022.33,656.27,GBP,EUR,1.07486,1.0,2,0,0,Checked-Out,2023-08-16 00:00:00,bookings_202308.csv
1076,636,BK900636,Accommodation,COMP-0001076,Accommodation - Standard,ACC2007,SUP5006,2024-04-25 09:00:00,2024-05-02 09:00:00,2024-01-13 00:00:00,,,7,1,18050.25,10178.57,EUR,EUR,1.0,1.0,4,2,1,Checked-Out,2024-01-13 00:00:00,bookings_202401.csv
1077,637,BK900637,Accommodation,COMP-0001077,Accommodation - Premium,ACC2001,SUP5006,2024-01-06 02:00:00,2024-01-09 02:00:00,2023-11-30 00:00:00,,,3,1,2949.52,2204.37,GBP,EUR,0.95688,1.0,2,0,0,Confirmed,2023-11-30 00:00:00,bookings_202311.csv
1078,638,BK900638,Accommodation,COMP-0001078,Accommodation - Standard,ACC2048,SUP5005,2023-09-17 17:00:00,2023-09-19 17:00:00,2023-04-24 00:00:00,,,2,1,915.16,561.94,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-04-24 00:00:00,bookings_202304.csv
1079,639,BK900639,Accommodation,COMP-0001079,Accommodation - Deluxe,ACC2055,SUP5001,2025-04-12 05:00:00,2025-04-26 05:00:00,2024-10-16 00:00:00,,,14,1,3404.49,2538.67,GBP,EUR,1.06791,1.0,1,1,0,Checked-In,2024-10-16 00:00:00,bookings_202410.csv
1080,640,BK900640,Accommodation,COMP-0001080,Accommodation - Standard,ACC2003,SUP5005,2024-05-01 08:00:00,2024-05-03 08:00:00,2024-01-02 00:00:00,2024-01-09 08:00:00,No reason given,2,1,440.66,304.32,EUR,EUR,1.0,1.0,1,2,1,Cancelled,2024-01-02 00:00:00,bookings_202401.csv
1081,640,BK900640,Restaurant,COMP-0001081,Restaurant - Premium,,SUP5005,2024-05-01 08:00:00,2024-05-01 10:00:00,2024-01-02 00:00:00,2024-01-09 08:00:00,No reason given,0,2,289.07,216.34,EUR,EUR,1.0,1.0,1,2,1,Cancelled,2024-01-02 00:00:00,bookings_202401.csv
1082,641,BK900641,Accommodation,COMP-0001082,Accommodation - Deluxe,ACC2020,SUP5003,2023-09-04 19:00:00,2023-09-06 19:00:00,2023-08-22 00:00:00,,,2,1,2003.7,1198.88,GBP,EUR,0.92396,1.0,2,0,0,Confirmed,2023-08-22 00:00:00,bookings_202308.csv
1083,642,BK900642,Accommodation,COMP-0001083,Accommodation - Premium,ACC2050,SUP5001,2024-05-30 19:00:00,2024-06-01 19:00:00,2024-02-08 00:00:00,,,2,1,1729.62,1236.38,EUR,EUR,1.0,1.0,1,2,0,Checked-Out,2024-02-08 00:00:00,bookings_202402.csv
1084,643,BK900643,Accommodation,COMP-0001084,Accommodation - Premium,ACC2005,SUP5006,2025-03-28 02:00:00,2025-03-31 02:00:00,2024-12-24 00:00:00,,,3,1,3838.47,2460.43,EUR,EUR,1.0,1.0,2,1,1,Checked-Out,2024-12-24 00:00:00,bookings_202412.csv
1085,644,BK900644,Accommodation,COMP-0001085,Accommodation - Premium,ACC2045,SUP5002,2023-06-20 09:00:00,2023-06-30 09:00:00,2023-01-31 00:00:00,,,10,1,3449.0,2024.96,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-01-31 00:00:00,bookings_202301.csv
1086,644,BK900644,Transfer,COMP-0001086,Transfer - Premium,,SUP5002,2023-06-20 09:00:00,2023-06-20 10:00:00,2023-01-31 00:00:00,,,0,2,1419.1,833.6,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-01-31 00:00:00,bookings_202301.csv
1087,644,BK900644,Transfer,COMP-0001087,Transfer - Deluxe,,SUP5006,2023-06-20 09:00:00,2023-06-20 11:00:00,2023-01-31 00:00:00,,,0,3,2336.51,1619.87,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-01-31 00:00:00,bookings_202301.csv
1088,645,BK900645,Accommodation,COMP-0001088,Accommodation - Premium,ACC2050,SUP5004,2023-07-28 12:00:00,2023-08-11 12:00:00,2023-05-29 00:00:00,,,14,1,6247.48,3844.9,EUR,EUR,1.0,1.0,1,0,1,Confirmed,2023-05-29 00:00:00,bookings_202305.csv
1089,645,BK900645,Laundry,COMP-0001089,Laundry - Premium,,SUP5004,2023-07-28 12:00:00,2023-07-28 13:00:00,2023-05-29 00:00:00,,,0,2,2036.4,1249.38,GBP,EUR,1.05998,1.0,1,0,1,Checked-Out,2023-05-29 00:00:00,bookings_202305.csv
1090,646,BK900646,Accommodation,COMP-0001090,Accommodation - Premium,ACC2039,SUP5006,2024-07-23 15:00:00,2024-07-27 15:00:00,2024-04-19 00:00:00,,,4,1,2462.65,1742.55,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2024-04-19 00:00:00,bookings_202404.csv
1091,646,BK900646,Restaurant,COMP-0001091,Restaurant - Deluxe,,SUP5001,2024-07-23 15:00:00,2024-07-23 16:00:00,2024-04-19 00:00:00,,,0,2,1900.02,1274.65,USD,EUR,1.08914,1.0,2,0,0,Checked-Out,2024-04-19 00:00:00,bookings_202404.csv
